condition_model,PCSDesc,criticality_model,CRITICAL_SCR
0,0.25,0,0.7017999878000001
0,0.25,0,0.32325
0,0.25,0,0.32325
0,0.25,0,0.7017999878000001
0,0.25,0,0.48875
0,0.25,0,0.4932000122
0,0.25,0,0.4932000122
0,0.35,0,0.417
0,0.25,0,0.544
0,0.25,0,0.5885
0,0.25,0,0.576
0,0.25,0,0.5885
0,0.25,0,0.544
0,0.25,0,0.4630499878
0,0.25,0,0.4630499878
0,0.25,0,0.3969000244
0,0.25,0,0.4630499878
0,0.25,0,0.4630499878
0,0.3,0,0.33075
0,0.25,0,0.3969000244
0,0.25,0,0.3969000244
0,0.25,0,0.29520001220000003
0,0.25,0,0.369
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.548
0,0.25,0,0.5885
0,0.25,0,0.548
0,0.35,0,0.4503999939
0,0.35,0,0.4503999939
0,0.35,0,0.2398499908
0,0.35,0,0.2398499908
0,0.35,0,0.2398499908
0,0.25,0,0.726
0,0.25,0,0.594
0,0.35,0,0.5337999878
0,0.35,0,0.27675
0,0.25,0,0.548
0,0.25,0,0.548
0,0.25,0,0.548
0,0.25,0,0.5885
0,0.25,0,0.5885
0,0.25,0,0.548
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.369
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.369
0,0.25,0,0.576
0,0.25,0,0.544
0,0.25,0,0.3969000244
0,0.25,0,0.3969000244
0,0.25,0,0.382
0,0.25,0,0.382
0,0.25,0,0.5885
0,0.25,0,0.3969000244
0,0.25,0,0.382
0,0.25,0,0.548
0,0.25,0,0.54
0,0.25,0,0.382
0,0.25,0,0.382
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.05,0,0.5156999512
0,0.25,0,0.544
0,0.25,0,0.54
0,0.25,0,0.54
0,0.05,0,0.6383999634
0,0.25,0,0.4802000122
0,0.25,0,0.4802000122
0,0.35,0,0.325
0,0.35,0,0.325
0,0.35,0,0.5044500122
0,0.35,0,0.56525
0,0.35,0,0.29520001220000003
0,0.25,0,0.4458999634
0,0.25,0,0.3951999512
0,0.25,0,0.67125
0,0.25,0,0.6175500488
0,0.25,0,0.47739999390000004
0,0.05,0,0.4432999878
0,0.05,0,0.4603500061
0,0.25,0,0.5628000488
0,0.25,0,0.5628000488
0,0.25,0,0.5628000488
0,0.25,0,0.5628000488
0,0.25,0,0.4014000244
0,0.05,0,0.5575
0,0.35,0,0.39014999390000005
0,0.25,0,0.6225
0,0.25,0,0.5829000244
0,0.25,0,0.6225
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.25,0,0.5048999939000001
0,0.15,0,0.921
0,0.15,0,0.921
0,0.25,0,0.5048999939000001
0,0.05,0,0.8235
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.25,0,0.5428000488
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.05,0,0.4745
0,0.15,0,0.921
0,0.25,0,0.6225
0,0.25,0,0.5428000488
0,0.25,0,0.6225
0,0.25,0,0.6225
0,0.25,0,0.38325
0,0.25,0,0.38325
0,0.05,0,0.8235
0,0.05,0,0.8235
0,0.15,0,0.4913999634
0,0.15,0,0.4913999634
0,0.15,0,0.4913999634
0,0.25,0,0.4347000122
0,0.25,0,0.4347000122
0,0.25,0,0.438
0,0.25,0,0.438
0,0.25,0,0.42639996339999997
0,0.05,0,0.48639999390000005
0,0.25,0,0.4913999634
0,0.25,0,0.42639996339999997
0,0.05,0,0.5481000366
0,0.05,0,0.52925
0,0.05,0,0.5481000366
0,0.05,0,0.52925
0,0.05,0,0.52925
0,0.05,0,0.5481000366
0,0.05,0,0.48639999390000005
0,0.0,0,0.537
0,0.25,0,0.4653999634
0,0.0,0,0.5175
0,0.0,0,0.5175
0,0.0,0,0.48300003049999995
0,0.0,0,0.5175
0,0.0,0,0.537
0,0.0,0,0.48300003049999995
0,0.0,0,0.48300003049999995
0,0.0,0,0.53475
0,0.0,0,0.537
0,0.05,0,0.6527999878
0,0.25,0,0.418
0,0.05,0,0.6409000244
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.05,0,0.49814999390000003
0,0.3,0,0.438
0,0.25,0,0.45625
0,0.05,0,0.46125
0,0.05,0,0.5348000488
0,0.05,0,0.5348000488
0,0.35,0,0.4189500122
0,0.35,0,0.4189500122
0,0.05,0,0.49814999390000003
0,0.05,0,0.4796999817
0,0.05,0,0.4796999817
0,0.15,0,0.5858999634000001
0,0.05,0,0.4796999817
0,0.25,0,0.4913999634
0,0.35,0,0.5641999512
0,0.35,0,0.4773999634
0,0.05,0,0.55125
0,0.05,0,0.55125
0,0.3,0,0.32775003049999996
0,0.25,0,0.33210000609999996
0,0.05,0,0.4832999878
0,0.05,0,0.5183999634
0,0.0,0,0.5548999634
0,0.0,0,0.576
0,0.0,0,0.537
0,0.0,0,0.537
0,0.0,0,0.537
0,0.0,0,0.537
0,0.05,0,0.6582999878000001
0,0.05,0,0.6582999878000001
0,0.05,0,0.5920999755999999
0,0.05,0,0.4428000183
0,0.05,0,0.4796999817
