Duration_1,CritPres2D,Tran_main,WL,GRPCODE,GDO_GID,InsigSum1A,WTR,criticality_model,Ex_Hi_2031,Hosp_Serv,INFRA_STAT,Active_Ope,HANSEN_COM,MI_SCR,STANDARD_CONFOR,CRITICAL_SCR,Remove_Seg,RiskThresh,FID,TRANS,InsigSum,BRKS_FVYRS,C06_Cost,NPA,LowSum1A,LowSum,MAXRISK,DIAMETER,Dia_x_lenO,FLP,Hospital,PCU,Priority,Source,TOT_RES,HL,ST_CLASS,HDL,MATERIAL,Dia_x_len,SumCost,Demand_Met,C08_Cost,CAM_CATEG1,HEAD_LOSS_SCR,Maintenance_Cost,School,C07_Cost,Age,Med_Centre,OPSC_TEXT,DNMMLD,Shape *,OBJECTID_1,MI,DSC_TEXT,Shape_Le_1,Crit_Rests,CritConsSc,PCScore,FRM_NODE,MedSum,Pres_Zone,HighSum,RSL_SCR,WPZ,SOGR_HANSN,INST_YR,MAFIP,WM_WATERMA,DCSDesc,New_Seg,PCSDesc,Mat_Fact,HWY,ENVMT_SCR,TotBrks,HEU,Group_Mat,OBJECTID,DNM, Normalized Quality - test result Score,Operation_Cost,TotBrks_Lenght,R,QUALIT_SCR,Shape_Leng,GISIDForm,WM_WATERM1,A2031,WM_WATERM2,DIA_SCR,OID_,SEVERITY,f,DCS,TOTCNSQS,RWY,TOT_LV,SOIL,INSTALL_DA,MATERIAL_CD,ST_DIR,MaxTOTRISK,ACCESS_SCR,DURATION,LT_CARE,Airp_Serv,BRKS_FVYRS_SCR,REPLC_COST,TM,BRKS_FV_YRS_L,DCScore,TO_NODE,LEN_M,INSTDATE,DSC_NUM,BRK_SCR,HPU,SCORE,ExtSum,GISID,ESA,YR_INSTALL,Shape_Le_2,ST_NAME,RSL,CITY,ST_TYPE,OPSC,Adj_Length,OPSC_NUM,condition_model,DRAINAGE,Grp_C_Risk
0.9,n/a - flow failure,NO,0,A45,25275,455000,1,5, ,0,A,YES,702768,15,15,651,NO,Moderate,2323,0,0,26,175000,525.788611,0,0,112.5,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,976569,0.3398184247,ARTERIAL,0,CPP, ,455000,196375.5,5000,TRSUB-TRANSMISSION MAIN,0,699.5922265,0,275000,15,0,(Catastrophic) - Flow Failure,189284,Polyline,1377,0.7546362849,(Low),1093.95566,Fail (Flow),5 (Catastrophic) - Flow Failure,5,608462,455000,Zone 4,0,0,4, ,2001,5.0229,R,(Low), ,(Catastrophic) - Flow Failure,1,0,15,42,0,CPP,1384,3.4117,0,489.71455855,0.0300174862,3.7757602741897E-13,0,1399.184453,1386,4,Yes,  PWL,5,1161,50003.5,0.0333752697,2 (Low),30,0,21.700001,C,01-03-2001,CPP, ,651,15,0.9,0,0,1,1576,No,0.0185822534,2,6542025,1399.184453,01-03-2001,2,15,0,651,0,1386,1,2001,75.91604,GOREWAY,15,BRAMPTON,DR,5 (Catastrophic) - Flow Failure, ,5,0,I,A45 651
0,39.3,NO,0,L03,22344,282500,0,3, ,0,A,YES,673229,15,0,396.8999634,NO,Low,335,0,0,47,175000,4.331111,0,455000,78.75,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1147032128,COLLECTOR,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,236.1422165,0,275000,14,0,(Low),1559.199951,Polyline,1207,0.254721934,(Negligible),364.190213,Fail (Pressure),2 (Low),2,6524854,0,Zone 4,0,15,4, ,2002,1.1829,R,(Negligible), ,(Low),1,0,0,121,0,CPP,1215,1.4144,0,165.29955155,0.256201542,1.27448014192565E-13,0,472.284433,1217,4,Yes,  PWL,5,460,411.897003,0.0333752697,1 (Negligible),21,0,18.9,CL,10-01-2002,CPP, ,396.899963,0,0,0,0,1,1576,No,0.0995163014,1,6524858,472.284433,10-01-2002,1,15,0,396.8999634,0,1217,0,2002,364.190213,KATESON,14,MISSISSAUGA,DR,2 (Low), ,2,5,I,L03 396.899963378999
45.3,3.6,YES,0,X47,25614,455000,0,6, ,0,A,YES,704505,15,0,823.5,NO,High,4032,1,0,31,175000,78799.43639,0,0,150,400, ,0,0,360,61,TRSUB-TRANSMISSION MAIN,9318660096,0.149982288,COLLECTOR,0,CPP3, ,1430000,18244454.9,5000,TRSUB-TRANSMISSION MAIN,0,308.772083,0,1250000,27,0,(Catastrophic) - Flow Failure,28367800,Polyline,1389,0.3330663332,(Moderate),177.204226,Fail (Pressure),5 (Catastrophic),5,11602643,0,Zone 6,1430000,10,6, ,1989,9.6711,R,(Moderate), ,(Catastrophic) - Flow Failure,1,0,0,103,0,CPP,1397,9.1662,0,216.1404581,0.16678969,1.66646986717226E-13,0,617.544166,1399,4,Yes,  PWL,5,136,7493980,0.0333752697,1 (Negligible),30,1,27.450001,CL,01-01-1989,CPP, ,823.5,15,45.299999,0,0,1,1576,No,0.0501988387,3,6543746,617.544166,01-01-1989,3,15,0,823.5,0,1399,0,1989,177.204226,COLERAINE,27,BOLTON,DR,5 (Catastrophic), ,5,0,I,X47 823.5
0.1,n/a - flow failure,NO,0,D30,32821,1307500,1,4, ,0,A,YES,789624,15,15,570,NO,Moderate,3532,0,0,112,625000,96.773333,0,0,112.5,600, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,17486.30078,0.0361629256,LOCAL,0,CPP3, ,905000,11925.1,5000,TRSUB-TRANSMISSION MAIN,15,640.4540405,0,275000,7,0,(Catastrophic) - Flow Failure,34838.39844,Polyline,2654,0.510920633,(Negligible),305.461466,Fail (Flow),5 (Catastrophic) - Flow Failure,5,16568884,905000,Zone 5,0,15,5, ,2009,5.3901,R,(Negligible), ,(Catastrophic) - Flow Failure,1,0,15,173,0,CPP,2660,7.4627,0,448.31782835,0.135060433,4.01810284002355E-14,0,1280.908081,2664,6,Yes,  PWL,10,1152,9203.330078,0.0294614908,1 (Negligible),30,0,19,CL,01-12-2009,CPP,W,570,15,0.1,0,0,1,2131,No,0.0874379682,1,6568886,1280.908081,01-12-2009,1,15,0,570,0,2664,1,2009,386.419912,QUEEN,7,BRAMPTON,ST,5 (Catastrophic) - Flow Failure, ,5,0,W,D30 570
4.5,n/a - flow failure,NO,0,I47,8450,455000,0,5, ,0,A,YES,516634,15,0,673.75,NO,Moderate,1174,0,0,1,2500,1081.002222,0,0,100,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,12467700,0.3843394312,ARTERIAL,0,CPP3, ,282500,389186.1,5000,TRSUB-TRANSMISSION MAIN,0,791.2486755,0,275000,29,0,(Catastrophic) - Flow Failure,389161,Polyline,677,0.8535042819,(Low),16.388543,Fail (Flow),5 (Catastrophic) - Flow Failure,5,1592779,282500,Zone 4,0,0,4, ,1987,2.0767,R,(Low), ,(Catastrophic) - Flow Failure,1,0,0,5,0,CPP,723,2.7828,0,553.87407285,0.003159563,4.27043812494122E-13,0,1582.497351,725,4,Yes,  PWL,5,1173,102805,0.0333752697,3 (Moderate),25,0,26.950001,C,01-01-1987,CPP, ,673.75,0,4.5,0,0,0,1576,No,0.0006319126,2,592748,1582.497351,01-01-1987,2,0,0,673.75,0,725,0,1987,738.219167,AIRPORT,29,MISSISSAUGA,RD,5 (Catastrophic) - Flow Failure, ,5,0,P,I47 673.75
0,37.8,NO,0,X37,6433,455000,0,5, ,0,A,YES,514115,15,15,655.5,NO,Moderate,743,0,0,32,625000,10.472222,0,0,120,750, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0118380589,LOCAL,1,TMCPP, ,2250000,0,375000,TRSUB-TRANSMISSION MAIN,15,683.1025365,0,1250000,33,0,(Low),3770,Polyline,2806,0.5373782101,(Negligible),36.250178,Fail (Pressure),2 (Low),2,594488,2250000,Zone 4,0,5,4, ,1983,8.7052,R,(Negligible), ,(Low),1,0,0,112,1,CPP,2813,10.1035,0,478.17177555,0.081978908,1.31533988260128E-14,0,1366.205073,2817,7,Yes,  PWL_,5,664,995.929016,0.0275945805,1 (Negligible),30,0,21.85,CL,01-01-1983,CPP,W,655.5,10,0,0,0,1,2161,Yes,0.0234225451,1,594464,1366.205073,01-01-1983,1,15,0,655.5,0,2817,0,1983,23.886903,BRITANNIA,33,MISSISSAUGA,RD,2 (Low), ,2,5,I,X37 655.5
2,n/a - flow failure,NO,0,L45,12337,455000,0,4, ,0,A,YES,522020,15,15,561.25,NO,Moderate,1414,0,0,61,2500,1150.138333,0,0,100,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,4911160,0.1955522756,ARTERIAL,0,CPP, ,282500,286102.9,5000,TRSUB-TRANSMISSION MAIN,0,402.588094,0,275000,46,0,(Catastrophic) - Flow Failure,414050,Polyline,1470,0.434263807,(Low),53.66922,Fail (Flow),5 (Catastrophic) - Flow Failure,5,605237,282500,Zone 2,0,5,2, ,1970,3.449,R,(Low), ,(Catastrophic) - Flow Failure,1,0,15,87,0,CPP,908,7.9777,0,281.8116658,0.1080508854,2.1728030624236E-13,0,805.176188,910,4,Yes,  PWL,5,1167,109380,0.0333752697,3 (Moderate),25,0,22.450001,CL,01-01-1970,CPP,W,561.25,0,2,0,0,1,1576,No,0.0757598162,2,606039,805.176188,01-01-1970,2,15,0,561.25,0,910,1,1970,113.586204,DUNDAS,46,MISSISSAUGA,ST,5 (Catastrophic) - Flow Failure, ,5,0,I,L45 561.25
0,38.2,NO,0,E48,8448,455000,0,4, ,0,A,YES,516632,15,15,598.75,NO,Moderate,2181,0,0,29,52500,13.2775,0,0,100,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1708241543,ARTERIAL,0,CPP, ,1677500,0,375000,TRSUB-TRANSMISSION MAIN,0,351.679726,0,1250000,54,0,(Low),4779.899902,Polyline,720,0.3793499582,(Negligible),694.189343,Fail (Pressure),2 (Low),2,592776,1677500,Zone 4,0,0,4, ,1962,4.7879,R,(Negligible), ,(Low),1,0,15,54,0,CPP,721,8.8245,0,246.1758082,0.0767744001,1.89804615942044E-13,0,703.359452,723,4,Yes,  PWL,5,788,1262.719971,0.0333752697,1 (Negligible),25,0,23.950001,C,01-01-1962,CPP,E,598.75,10,0,0,0,1,1576,No,0.0412306964,1,600672,703.359452,01-01-1962,1,15,1,598.75,0,723,1,1962,9.170109,DERRY,54,MISSISSAUGA,RD,2 (Low), ,2,5,P,E48 598.75
0,37.9,NO,0,N47,34332,455000,0,3, ,0,A,YES,807480,15,0,405.6000366,NO,Low,904,0,0,76,625000,19.562222,0,905000,90,600, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0173741382,COLLECTOR,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,307.700133,0,275000,8,0,(Low),7042.399902,Polyline,3378,0.245467023,(Negligible),610.827655,Fail (Pressure),2 (Low),2,6572837,0,Zone 5,0,15,5, ,2008,3.7704,R,(Negligible), ,(Low),1,0,0,139,0,CPP,3386,7.4905,0,215.3900931,0.2258692556,1.93045979898526E-14,0,615.400266,3399,6,Yes,  PWL,10,440,1860.410034,0.0294614908,1 (Negligible),24,0,16.9,CL,01-09-2008,CPP, ,405.600037,0,0,0,0,1,2131,No,0.1234968592,1,6566749,615.400266,01-09-2008,1,15,0,405.6000366,0,3399,0,2008,610.827655,MEADOWVALE,8,MISSISSAUGA,BLVD,2 (Low), ,2,5,I,N47 405.600036621
10000000,Not Balanced,YES,0,W18,14366,282500,0,5, ,0,A,YES,524404,15,0,730,NO,High,2952,0,0,0,625000,52284.54111,0,0,150,1800, ,0,0,360,89,TRSUB-TRANSMISSION MAIN,9.07E+14,7.76155959834244E-05,ARTERIAL,0,TMCPP, ,2250000,10000000,375000,TRSUB-TRANSMISSION MAIN,15,452.429023,0,1250000,55,0,(Catastrophic) - Not Balanced,18822400,Polyline,3817,0.2998554928,(Catastrophic) - Not Balanced,14.607221,Not Balanced,5 (Catastrophic) - Not Balanced,5,6576242,0,Zone 2,2250000,0,4, ,1961,469.7337,R,(Catastrophic) - Not Balanced, ,(Catastrophic) - Not Balanced,1,0,0,8,0,CPP,3737,541.248,0,316.7003161,0.0088411658,8.62395510926938E-17,0,904.858046,3761,18,Some,  PWL_,15,185,4972350,0.0217512362,Not Balanced,40,0,18.25,CL,01-01-1954,CPP, ,730,0,10000000,0,0,1,2565,Yes,0,5,607779,904.858046,01-01-1954,5,0,0,730,0,3761,0,1961,209.714893,WESTPORT,55,MISSISSAUGA,CR,5 (Catastrophic) - Not Balanced, ,5,0,I,W18 730
0,39.1,NO,0,K68,9867,1430000,1,4, ,0,A,YES,518646,15,15,572.7000122,NO,Moderate,1200,0,0,122,175000,2.096667,0,0,92,450, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0446151278,ARTERIAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,171.763053,0,275000,36,0,(Low),754.799988,Polyline,792,0.3535074941,(Negligible),312.225326,Fail (Pressure),2 (Low),2,600766,455000,Zone 1,0,5,1, ,1980,10.8479,R,(Negligible), ,(Low),1,0,15,138,0,CPP,792,13.3829,0,120.2341371,0.4017161945,4.95723642203771E-14,0,343.526106,794,4,Yes,  PWL,10,864,199.397003,0.0321616143,1 (Negligible),23,0,24.9,S,01-03-1980,CPP,W,572.700012,0,0,0,0,1,826,No,0.3551404038,1,600745,343.526106,01-03-1980,1,15,0,572.7000122,0,794,1,1980,312.225326,LAKESHORE,36,MISSISSAUGA,RD,2 (Low), ,2,5,W,K68 572.700012206999
0,39.2,NO,0,A13,3907,905000,1,3, ,0, ,YES,0,15,15,491.3999634,NO,Moderate,3829,0,0,66,625000,197.959444,0,0,97.5,600, ,0,0,360,0,2031_COMP_Linear,0,0.0176164802,LOCAL,0,CPP, ,905000,0,5000, ,15,311.9920685,1,275000,5,0,(Low),71265.39844,Polyline,3574,0.248890904,(Negligible),623.984137,Fail (Pressure),2 (Low),2, ,905000,Zone 5,0,15,5, ,2011,20.9767, ,(Negligible), ,(Low),1,1,15,102,0,CPP,3582,11.3802,0,218.39444795,0.163465694,1.95738669323716E-14,0,623.984137,3601,0,Yes, ,10,1051,18826.30078,0.0294614908,1 (Negligible),26,0,18.9,CL,1/0/1900 0:00,CPP, ,491.399963,15,0,0,0,1,2131,No,0.1057719196,1, ,623.984137,1/0/1900 0:00,1,15,0,491.3999634,0,3601,0,2011,623.984137,COUNTRYSIDE,5,BRAMPTON,DR,2 (Low), ,2,5,I,A13 491.399963378999
0,37.2,NO,0,N32,27288,282500,0,2, ,0,A,YES,715977,15,0,365,NO,Low,3295,0,0,177,2500,19.943889,0,282500,75,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.2066068968,ARTERIAL,0,CPP, ,282500,0,5000,TRSUB-TRANSMISSION MAIN,0,425.346504,0,275000,12,0,(Low),7179.799805,Polyline,1518,0.4588128533,(Negligible),17.43026,Fail (Pressure),2 (Low),2,6511406,0,Zone 5,0,15,5, ,2004,3.8406,R,(Negligible), ,(Low),1,0,0,182,0,CPP,1503,3.1574,0,297.7425528,0.2139432184,2.29563218648581E-13,0,850.693008,1505,4,Yes,  PWL,5,505,1896.699951,0.0333752697,1 (Negligible),20,0,18.25,CL,01-11-2004,CPP,E,365,0,0,0,0,1,1576,No,0.2080656575,1,6511405,850.693008,01-11-2004,1,15,0,365,0,1505,0,2004,38.325207,QUEEN,12,BRAMPTON,ST,2 (Low), ,2,5,I,N32 365
1.1,n/a - flow failure,NO,0,J51,14981,455000,0,4, ,0,A,YES,525031,15,15,554.3000488,NO,Low,470,0,0,48,2500,183.913333,0,282500,92,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,463673,0.0519219365,LOCAL,0,CPP, ,282500,64390.3,5000,TRSUB-TRANSMISSION MAIN,0,106.8929185,0,275000,30,0,(Catastrophic) - Flow Failure,66208.79688,Polyline,1779,0.115303275,(Negligible),15.333812,Fail (Flow),5 (Catastrophic) - Flow Failure,5,608354,0,Zone 4,0,0,4, ,1986,1.4052,R,(Negligible), ,(Catastrophic) - Flow Failure,1,0,15,118,0,CPP,982,2.1785,0,74.82504295,0.5519542438,5.76910405771206E-14,0,213.785837,984,4,Yes,  PWL,5,541,17490.5,0.0333752697,2 (Low),23,0,24.1,CL,01-01-1986,CPP, ,554.300049,0,1.1,0,0,1,1576,No,0.2245237602,1,608353,213.785837,01-01-1986,1,15,0,554.3000488,0,984,1,1986,182.819143,UNITY,30,MISSISSAUGA,DR,5 (Catastrophic) - Flow Failure, ,5,0,I,J51 554.300048827999
0,n/a - flow failure,NO,0,N19,1605,1430000,0,4, ,0,A,YES,508155,15,0,540.8499756,NO,Moderate,3834,0,0,55,2500,12.352778,0,0,116,750, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0028480238,LOCAL,0,TMCPP, ,2002500,5305.4,750000,TRSUB-TRANSMISSION MAIN,15,164.3421715,0,1250000,25,0,(Catastrophic) - Flow Failure,4447,Polyline,3607,0.1292835222,(Negligible),46.504422,Fail (Flow),5 (Catastrophic) - Flow Failure,5,598727,2002500,Zone 6,0,10,6, ,1991,3.9936,R,(Negligible), ,(Catastrophic) - Flow Failure,1,1,0,117,0,CPP,3615,17.7686,0,115.03952005,0.3559646283,3.16447093982133E-15,0,328.684343,3634,7,Yes,  PWL_,5,938,1174.77002,0.0275945805,1 (Negligible),29,0,18.65,CL,01-01-1991,CPP, ,540.849976,15,0,0,0,1,2161,Yes,0.1673337997,1,598728,328.684343,01-01-1991,1,15,0,540.8499756,0,3634,0,1991,46.504422,HWY 410,25,BRAMPTON, ,5 (Catastrophic) - Flow Failure, ,5,0,W,N19 540.849975586
0.2,n/a - flow failure,NO,0,T39,1906,1627500,0,5, ,0,A,YES,508475,15,0,648.75,NO,Moderate,3670,0,0,13,175000,12.879444,0,0,100,450, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,6357.02002,0.0878653768,LOCAL,0,PHOE, ,455000,4167.4,5000,TRSUB-TRANSMISSION MAIN,0,338.2714815,0,275000,40,0,(Catastrophic) - Flow Failure,4636.600098,Polyline,3259,0.6962003857,(Negligible),398.847272,Fail (Flow),5 (Catastrophic) - Flow Failure,5,N 598847,455000,Zone 6,0,10,6, ,1976,0.6394,R,(Negligible), ,(Catastrophic) - Flow Failure,0.4,0,0,49,0,PHOE/STEEL,3267,1.7315,0,236.79003705,0.0724270337,9.76281964799761E-14,0,676.542963,3279,4,Yes,  PWL,10,1406,1224.859985,0.0321616143,1 (Negligible),25,0,25.950001,CL,01-01-1976,HDPE, ,648.75,0,0.2,0,0,1,826,No,0.0192153355,1,598468,676.542963,01-01-1976,1,15,0,648.75,0,3279,0,1976,398.847273,BRAMALEA,16,BRAMPTON,RD,5 (Catastrophic) - Flow Failure, ,5,0,I,T39 648.75
0,Not Balanced,NO,0,M29,22984,455000,1,4, ,0,A,YES,688318,15,15,530.3999634,NO,Moderate,2677,0,0,90,625000,17.405556,0,0,97.5,750, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0095456593,LOCAL,0,CPP, ,905000,0,5000,TRSUB-TRANSMISSION MAIN,15,550.822063,0,275000,12,0,(Low),6266,Polyline,2982,0.4333167548,(Negligible),236.055835,Not Balanced,5 (Catastrophic) - Not Balanced,2,6528905,905000,Zone 5,0,15,5, ,2004,9.5465,R,(Negligible), ,(Low),1,0,15,112,0,CPP,2943,24.2757,0,385.5754441,0.1016662254,1.06062880602496E-14,0,1101.644126,2948,7,Yes,  PWL,5,974,1655.300049,0.0275945805,Not Balanced,26,0,20.4,C,01-12-2004,CPP, ,530.399963,0,0,0,0,1,2161,Yes,0.081696074,1,6529146,1101.644126,01-12-2004,1,15,0,530.3999634,0,2948,0,2004,757.626808,COTTRELLE,12,BRAMPTON,BLVD,5 (Catastrophic) - Not Balanced, ,2,5,I,M29 530.399963379
0,38.7,NO,0,E34,8379,282500,0,3, ,0,A,YES,516538,15,15,455.0500183,NO,Low,2170,0,0,81,52500,20.520278,0,332500,76,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1830398626,LOCAL,0,CPP, ,332500,0,5000,TRSUB-TRANSMISSION MAIN,0,376.8284935,0,275000,54,0,(Low),7387.299805,Polyline,707,0.4064774359,(Negligible),242.28454,Fail (Pressure),2 (Low),2,600672,0,Zone 4,0,0,4, ,1962,2.9518,R,(Negligible), ,(Low),1,0,15,107,0,CPP,707,6.1235,0,263.77994545,0.1419744019,2.03377625142902E-13,0,753.656987,709,4,Yes,  PWL,5,340,1951.52002,0.0333752697,1 (Negligible),19,0,23.950001,C,01-01-1962,CPP, ,455.050018,0,0,0,0,1,1576,No,0.1074759491,1,600669,753.656987,01-01-1962,1,15,0,455.0500183,0,709,1,1962,242.28454,TORBRAM,54,MISSISSAUGA,RD,2 (Low), ,2,5,P,E34 455.050018310999
0,37.9,NO,0,T47,15968,282500,1,4, ,0,A,YES,526274,15,15,617.0999756,NO,Moderate,3065,0,0,88,175000,13.211667,0,0,110,400, ,1,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1193439976,ARTERIAL,0,DI, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,245.69631,0,275000,45,0,(Low),4756.200195,Polyline,187,0.2650277456,(Negligible),166.515481,Fail (Pressure),2 (Low),2,597781,455000,Zone 5,0,10,5, ,1971,1.7256,R,(Negligible), ,(Low),0.5,0,15,124,0,DI,171,1.3262,0,171.987417,0.2523440421,1.32604441798067E-13,0,491.39262,171,4,Yes,  PWL,5,1289,1256.459961,0.0333752697,1 (Negligible),22,0,28.049999,Other,01-05-1971,DI,S,617.099976,15,0,0,0,1,1576,No,0.1790828686,1,597520,491.39262,01-05-1971,1,15,0,617.0999756,0,171,0,1971,16.481745,MAIN,23,BRAMPTON,ST,2 (Low), ,2,5,Other,T47 617.099975586
0,39.5,YES,0,T21,10573,2255000,0,2, ,0,A,YES,519618,15,15,366,NO,Low,1839,0,0,39,2500,1105.8825,0,282500,75,900, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.0017250626,ARTERIAL,0,TMCPP, ,282500,0,5000,TRSUB-TRANSMISSION MAIN,15,260.9003715,0,275000,44,0,(Low),398118,Polyline,3099,0.2096080489,(Negligible),65.419735,Fail (Pressure),2 (Low),2,604863,0,Zone 2,0,5,1, ,1972,31.1227,R,(Negligible), ,(Low),1,0,15,85,0,CPP,3073,2.8546,0,182.63026005,0.16289743,1.91673623636898E-15,0,521.800743,3078,9,Some,  PWL_,15,504,105172,0.0261978464,1 (Negligible),20,0,18.299999,S,01-07-1972,CPP, ,366,0,0,0,0,1,2116,Yes,0.0747411738,1,604538,521.800743,01-07-1972,1,15,0,366,0,3078,1,1972,81.840295,CAWTHRA,44,MISSISSAUGA,RD,2 (Low), ,2,5,W,T21 366
0,36.7,NO,0,O48,25145,1880000,0,3, ,0,A,YES,702278,15,0,454.25,NO,Low,2263,0,0,31,175000,21.883889,0,455000,86.25,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.3769487045,ARTERIAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,776.0332115,0,275000,14,0,(Low),7878.200195,Polyline,1309,0.8370916622,(Negligible),74.410988,Fail (Pressure),2 (Low),2,6541525,0,Zone 5,0,15,5, ,2002,3.7073,R,(Negligible), ,(Low),1,0,0,160,0,CPP,1352,2.6643,0,543.22324805,0.1030883715,4.18831893843742E-13,0,1552.066423,1354,4,Yes,  PWL,5,345,2081.199951,0.0333752697,1 (Negligible),23,0,19.75,C,01-06-2002,CPP,S,454.25,0,0,0,0,1,1576,No,0.019973372,1,6541588,1552.066423,01-06-2002,1,15,0,454.25,0,1354,0,2002,53.633799,KENNEDY,14,BRAMPTON,RD,2 (Low), ,2,5,I,O48 454.25
0,Inactive/Closed,NO,0,E56,32836,2255000,0,2, ,0,A,NO,789881,5,15,295.2000122,NO,Low,3861,0,455000,9,175000,0,0,0,60,100, ,0,0,360,0,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,0.6852274032,ARTERIAL,0,PVC, ,455000,0,5000,ISDISTRIBUTION MAIN - SMALL DIAMETE,0,0.83811,0,275000,8,0,Inactive/Closed,0,Polyline,3690,0.0017921849,Inactive/Closed,1.67622,Inactive/Closed,Inactive/Closed,0,6568965,0,Inactive,0,15,7, ,2008,0,R,Inactive/Closed, ,Inactive/Closed,0.1,1,15,12,0,PVC,3702,Inactive,0,0.586677,7.1589648137,7.61363781352941E-13,0,1.67622,3724,1,No,  PWL,5,1465,0,0.0548600981,Inactive/Closed,16,0,18.450001,CL,1/0/1900 0:00,PVC, ,295.200012,15,0,0,0,1,795,No,5.3692236103,0,6568966,1.67622,1/0/1900 0:00,0,0,0,295.2000122,0,3724,1,2008,1.67622,MAYFIELD RD,1,BRAMPTON, ,Inactive/Closed, ,0,7,I,E56 295.200012206999
0,38.1,NO,0,G47,31617,777500,0,3, ,0,A,YES,776530,15,0,434.7000122,NO,Low,3341,0,0,7,175000,19.550278,0,455000,86.25,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,0,0.1195277979,ARTERIAL,0,CPP, ,455000,0,5000,TRSUB-TRANSMISSION MAIN,0,246.074704,0,275000,9,0,(Low),7038.100098,Polyline,1632,0.2654359117,(Negligible),350.02173,Fail (Pressure),2 (Low),2,6566728,0,Zone 6,0,15,6, ,2007,6.533,R,(Negligible), ,(Low),1,0,0,59,0,CPP,1640,5.9557,0,172.2522928,0.119882294,1.32808664340725E-13,0,492.149408,1642,4,Yes,  PWL,5,381,1859.27002,0.0333752697,1 (Negligible),23,0,18.9,CL,01-04-2007,CPP,W,434.700012,0,0,0,0,1,1576,No,0.014223323,1,6566571,492.149408,01-04-2007,1,10,0,434.7000122,0,1642,0,2007,350.02173,BOVAIRD,9,BRAMPTON,DR,2 (Low), ,2,5,I,G47 434.700012206999
48,n/a - flow failure,NO,0,L07,19817,282500,0,4, ,0,A,YES,641847,15,15,547.5,NO,Moderate,3223,0,0,63,175000,9008.372778,0,0,112.5,400, ,0,0,360,0,TRSUB-TRANSMISSION MAIN,750481024,0.3082319339,COLLECTOR,0,CPP3, ,455000,3512972.3,5000,TRSUB-TRANSMISSION MAIN,0,634.564371,0,275000,16,0,(Catastrophic) - Flow Failure,3243010,Polyline,1122,0.6844920246,(Moderate),23.427271,Fail (Flow),5 (Catastrophic) - Flow Failure,5,36485585,455000,Zone 6,0,10,6, ,2000,1.6525,R,(Moderate), ,(Catastrophic) - Flow Failure,1,0,15,135,0,CPP,1129,3.1863,0,444.1950597,0.1063721871,3.42479926545892E-13,0,1269.128742,1131,4,Yes,  PWL,5,1197,856713,0.0333752697,3 (Moderate),30,0,18.25,CL,01-06-2000,CPP, ,547.5,0,48,0,0,1,1576,No,0.049640354,3,6490183,1269.128742,01-06-2000,3,15,0,547.5,0,1131,1,2000,23.427271,WANLESS,16,BRAMPTON,DR,5 (Catastrophic) - Flow Failure, ,5,0,I,L07 547.5
