OBJECTID_1 *,Shape,GRPCODE,OID_,GRPCODE_1,OBJECTID,GDO_GID,HANSEN_COM,WM_WATERMA,INFRA_STAT,WM_WATERM1,WMODEL_ID,WMODEL_ID_,WMODEL_ID1,WM_WATERM2,MATERIAL,FRM_NODE,TO_NODE,WPZ_ID,CAM_CATEGO,CAM_CATEG1,COMPKEY,INSTALL_DA,SERVSTAT,M_TYPE,DIAMETER,WPZ,INST_YR,ST_CLASS,YR2012,YR2031,Source,GISID,GRPCODE_12,GHD_Edit,Shape_Leng,YR_INSTALL,TRANS,PCSDesc,DCSDesc,PCScore,DCScore,SOIL,DRAINAGE,WTR,ESA,WL,FLP,HWY,RWY,HPU,HEU,Hospital,Med_Centre,LT_CARE,School,HDL,LT01,LT02,LT03,LT04,LT05,LT06,LT07,LT08,LT09,LT10,LT11,LT12,LT13,LT14,LT15,LT16,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,SEVERITY,DURATION,RES01,RES02,RES03,RES04,RES05,RES06,RES07,RES08,RES09,RES10,RES11,RES12,RES13,RES14,RES15,RES16,RS01,RS02,RS03,RS04,RS05,RS06,RS07,RS08,RS09,RS10,RS11,RS12,RS13,RS14,RS15,RS16,MAXRISK,DNMMLD,Model_ID,GISIDForm,LEN_M,TOTCNSQS,TOTRISK,ST_NAME,ST_TYPE,ST_DIR,CITY,INSTDATE,Shape_Le_1,TM,DNM,TOT_LV,TOT_RES,A2031,Hosp_Serv,Airp_Serv,New_Seg,Active_Ope,Pres_Zone,Tran_main,Remove_Seg,Crit_Rests,CritPres2D,CritConsSc,Crit_Res_1,CritPres7D,CCS2D,AdjNodes,ANBPCS,RFOCS,OPSC,MAFIP,PCU,NPA,DCS,Seg_ID,OPSC_NUM,OPSC_TEXT,DSC_NUM,DSC_TEXT,Demand_Met,Duration_1,Row_Labels,MaxTOTRISK,Grp_C_Risk,Age,Group_Mat,RiskThresh,Adj_Length,Dia_x_len,Dia_x_lenO,SOGR_HANSN,Ex_Hi_2031,Priority,SCORE,C06_Cost,C07_Cost,C08_Cost,SumCost,InsigSum,LowSum,MedSum,HighSum,ExtSum,InsigSum1A,LowSum1A,Shape_Length
129,Polyline,T50,1231,T50,129,9151,517698,R,A,4,00WM-A04-0068, ,  WN-A04-0003,  PWL,DI,602385,602548, N2, NS,TRSUB-TRANSMISSION MAIN,5176,01-01-1979 0:00,01A,DI,400,2,1979,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,129,T50,Consolidated,242.29688,1979,0,(Low),(Negligible),2,1,C,I,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.1,1,0.5,0.5,0.1,1,1,0.1,0.1,1,0.1,1,1,4,2,1,4,2,3,3,1,3,2,0,756.536011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,37.5,93.75,12.5,100,50,62.5,12.5,75,100,12.5,12.5,100,7.5,100,125,125,2863.800049,11658,129,242.29688,25,920,SOUTH SHERIDAN,WAY, ,MISSISSAUGA,01-01-1979 0:00,234.621678,No,1.2662,36.799999,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.6225,360,7.955,1 (Negligible),T50,2,(Low),1,(Negligible),0,0,T50,920,T50 920,35,DI,High, , , , , ,24,920,175000,1250000,5000,1430000,0,0,0,1430000,0,825000,0,234.621678
130,Polyline,U01,1265,U01,130,9152,517699,R,A,4,00WM-A04-0003, ,  WN-A04-0050,  PWL,DI,602548,602386, N2, NS,TRSUB-TRANSMISSION MAIN,5176,01-01-1992 0:00,01A,DI,400,2,1992,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,130,U01,Singular,1005.249136,1992,0,(Low),(Negligible),2,1,C,I,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.1,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,1,4,2,1,4,2,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,11.5,92,46,57.5,11.5,69,9.2,11.5,11.5,92,6.9,92,115,115,0,11659,130,1005.249136,23,733.7000732,SOUTH SHERIDAN,WAY, ,MISSISSAUGA,01-01-1992 0:00,1005.249136,No,1.3124,31.9,0,Yes,0,0, ,YES,Zone 2,NO,NO,Pass,Pass,1 (Negligible),Not run,Not run,Not run,NO,n/a,n/a,1 (Negligible),0.6248,360,0,1 (Negligible),U01,2,(Low),1,(Negligible),0,0,U01,733.700073,U01 733.700073242,22,DI,Moderate, , , , , ,0,733.7000732,175000,1250000,5000,1430000,0,0,1430000,0,0,455000,0,1005.249136
131,Polyline,W22,1350,W22,131,9334,517908,R,A,4,00WM-A06-0046, ,  WN-A06-0038,  PWL,DI,6564371,603052, N3, NS,TRSUB-TRANSMISSION MAIN,5179,01-07-1989 0:00,01A,DI,400,3,1989,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,131,W22,Singular,43.16676,1989,0,(Catastrophic) - Flow Failure,(Negligible),5,1,C,I,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.1,1,0.75,4,5,1,5,2,1,2,1,1,1,0,17830.90039,48,641912,171177,3209560,2139710,3423530,1711770,2139710,427942,2567650,342353,427942,427942,3423530,256765,3423530,3209560,17.25,4.6,86.25,57.5,92,46,57.5,11.5,69,9.2,11.5,11.5,92,6.9,92,86.25,92,67497.39844,11871,131,43.16676,23,750.9500732,WINSTON CHURCHILL,BLVD, ,MISSISSAUGA,01-07-1989 0:00,43.16676,No,0.0332,32.650002,27944600,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Flow),n/a - flow failure,5 (Catastrophic) - Flow Failure,Not run,Not run,Not run,NO,n/a,n/a,5 (Catastrophic) - Flow Failure,0.0184,360,187.492778,2 (Low),W22,5,(Catastrophic) - Flow Failure,1,(Negligible),63376.3,48,W22,750.950073,W22 750.950073242,25,DI,Moderate, , , , , ,0,750.9500732,2500,275000,5000,282500,0,0,282500,0,0,455000,0,43.16676
132,Polyline,W23,692,W23,132,9782,518556,R,A,4,00WM-A06-0007, ,  WN-A06-0005,  PWL,DI,603506,603507, N3, NS,TRSUB-TRANSMISSION MAIN,5185,01-04-1988 0:00,01A,CPP,400,3,1988,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,132,W23,Singular,751.222635,1988,0,(Low),(Negligible),2,1,C,I,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,1,0.1,0.1,0.1,1,0.25,0.25,0.25,4,2,1,4,3,3,2,1,1,2,0,364.95401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,4.6,86.25,57.5,92,46,57.5,11.5,69,9.2,11.5,11.5,92,17.25,23,28.75,92,1381.5,12550,132,751.222635,23,634.8000488,DUNDAS,ST,W,MISSISSAUGA,01-04-1988 0:00,751.222635,No,3.1475,27.6,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),38.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),2.1976,360,3.8375,1 (Negligible),W23,2,(Low),1,(Negligible),0,0,W23,634.800049,W23 634.800048827999,26,CPP,Moderate, , , , , ,0,634.8000488,175000,275000,5000,455000,0,0,455000,0,0,2750000,0,751.222635
156,Polyline,H07,1323,H07,157,13381,523235,R,A,4,00WM-B14-0021, ,  WN-B14-0026,  PWL,DI,594224,607055, N4, NS,TRSUB-TRANSMISSION MAIN,5232,01-01-1971 0:00,01A,DI,400,4,1971,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,157,H07,Consolidated,376.32021,1971,0,(Low),(Negligible),2,1,CL,W,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,0.75,3,2,1,3,2,2,2,1,1,1,0,300.126007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,67.5,72,1136.099976,17350,157,376.32021,18,531.9000244,MISSISSAUGA,RD, ,MISSISSAUGA,01-01-1971 0:00,6.040958,No,5.6776,29.549999,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),38.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),5.5996,360,3.155833,1 (Negligible),H07,2,(Low),1,(Negligible),0,0,H07,531.900024,H07 531.900024413999,43,DI,Moderate, , , , , ,0,531.9000244,52500,275000,5000,332500,0,0,332500,0,0,1400000,0,364.271535
157,Polyline,H07,1323,H07,157,13381,523235,R,A,4,00WM-B14-0021, ,  WN-B14-0026,  PWL,DI,594224,607055, N4, NS,TRSUB-TRANSMISSION MAIN,5232,01-01-1971 0:00,01A,DI,400,4,1971,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,157,H07,Consolidated,376.32021,1971,0,(Low),(Negligible),2,1,CL,W,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,0.75,3,2,1,3,2,2,2,1,1,1,0,300.126007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,67.5,72,1136.099976,17350,157,376.32021,18,531.9000244,MISSISSAUGA,RD, ,MISSISSAUGA,01-01-1971 0:00,6.040958,No,5.6776,29.549999,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),38.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),5.5996,360,3.155833,1 (Negligible),H07,2,(Low),1,(Negligible),0,0,H07,531.900024,H07 531.900024413999,43,DI,Moderate, , , , , ,0,531.9000244,52500,275000,5000,332500,0,0,332500,0,0,1400000,0,6.040958
158,Polyline,J27,1324,J27,158,13383,523237,R,A,4,00WM-B14-0019, ,  WN-B14-0026,  PWL,DI,607056,607055, N4, NS,TRSUB-TRANSMISSION MAIN,5232,01-01-1971 0:00,01A,DI,400,4,1971,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,158,J27,Singular,14.334156,1971,0,(Low),(Negligible),2,1,CL,W,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,0.75,3,2,1,3,2,2,2,1,1,1,0,1643.26001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,67.5,72,6220.399902,17352,158,14.334156,18,531.9000244,MISSISSAUGA,RD, ,MISSISSAUGA,01-01-1971 0:00,14.334156,No,1.7892,29.549999,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),38.2,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.2485,360,17.278889,1 (Negligible),J27,2,(Low),1,(Negligible),0,0,J27,531.900024,J27 531.900024413999,43,DI,Moderate, , , , , ,0,531.9000244,52500,275000,5000,332500,0,0,332500,0,0,905000,0,14.334156
159,Polyline,H07,1323,H07,157,13381,523235,R,A,4,00WM-B14-0021, ,  WN-B14-0026,  PWL,DI,594224,607055, N4, NS,TRSUB-TRANSMISSION MAIN,5232,01-01-1971 0:00,01A,DI,400,4,1971,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,157,H07,Consolidated,376.32021,1971,0,(Low),(Negligible),2,1,CL,W,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.75,0.25,0.1,1,0.75,3,2,1,3,2,2,2,1,1,1,0,300.126007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,5.4,7.2,9,67.5,18,5.4,72,67.5,72,1136.099976,17350,157,376.32021,18,531.9000244,MISSISSAUGA,RD, ,MISSISSAUGA,01-01-1971 0:00,6.040958,No,5.6776,29.549999,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),38.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),5.5996,360,3.155833,1 (Negligible),H07,2,(Low),1,(Negligible),0,0,H07,531.900024,H07 531.900024413999,43,DI,Moderate, , , , , ,0,531.9000244,52500,275000,5000,332500,0,0,332500,0,0,1400000,0,6.007717
160,Polyline,W29,1301,W29,160,13564,523446,R,A,4,00WM-B10-0018, ,  WN-B10-0016,  PWL,DI,607159,607160, N3, NS,TRSUB-TRANSMISSION MAIN,5234,01-03-1985 0:00,01A,DI,400,3,1989,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,160,W29,Singular,21.308514,1989,0,(Low),(Negligible),2,1,CL,W,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.1,1,0.75,3,2,1,3,2,3,2,1,1,2,0,76841.60156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,75,50,80,40,50,10,6,8,10,10,80,6,80,75,80,290877,17573,160,21.308514,20,586,EGLINTON,AVE,W,MISSISSAUGA,01-03-1985 0:00,21.308514,No,5.5856,29.299999,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),38.2,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.1845,360,807.990278,1 (Negligible),W29,2,(Low),1,(Negligible),0,0,W29,586,W29 586,25,DI,Moderate, , , , , ,0,586,175000,275000,5000,455000,0,0,455000,0,0,905000,0,21.308514
165,Polyline,I43,1234,I43,105,7832,515672,R,A,4,00WM-A12-0043, ,  WN-A12-0140,  PWL,DI,608412,594287, N4, NS,TRSUB-TRANSMISSION MAIN,5156,27395,01A,DI,400,4,1975,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,105,I43,Consolidated,1385.367443,1975,0,(Low),(Negligible),2,1,CL,P,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,1,0.1,0.1,1,0.1,1,1,3,2,1,3,2,3,2,1,1,2,0,35.821701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,75,50,80,40,50,10,30,80,10,10,80,6,80,100,100,135.600006,9590,105,1385.367443,20,720,BRITANNIA,RD,W,MISSISSAUGA,27395,528.822792,No,2.5945,36,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.5,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),4.08,360,0.376667,1 (Negligible),I43,2,(Low),1,(Negligible),0,0,I43,720,I43 720,39,DI,High, , , , , ,150,720,175000,275000,5000,455000,0,0,0,455000,0,455000,0,18.749526
167,Polyline,T50,1231,T50,129,9151,517698,R,A,4,00WM-A04-0068, ,  WN-A04-0003,  PWL,DI,602385,602548, N2, NS,TRSUB-TRANSMISSION MAIN,5176,01-01-1979 0:00,01A,DI,400,2,1979,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,129,T50,Consolidated,242.29688,1979,0,(Low),(Negligible),2,1,C,I,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.1,1,0.5,0.5,0.1,1,1,0.1,0.1,1,0.1,1,1,4,2,1,4,2,3,3,1,3,2,0,756.536011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,37.5,93.75,12.5,100,50,62.5,12.5,75,100,12.5,12.5,100,7.5,100,125,125,2863.800049,11658,129,242.29688,25,920,SOUTH SHERIDAN,WAY, ,MISSISSAUGA,01-01-1979 0:00,234.621678,No,1.2662,36.799999,0,Yes,0,0, ,YES,Zone 2,NO,NO,Fail (Pressure),38.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),0.6225,360,7.955,1 (Negligible),T50,2,(Low),1,(Negligible),0,0,T50,920,T50 920,35,DI,High, , , , , ,24,920,175000,1250000,5000,1430000,0,0,0,1430000,0,825000,0,2.287646
169,Polyline,L74,254,L74,169,15891,526191,R,A,4,00WM-B11-0031, ,  WN-B11-0045,  PWL,DI,595043,595057, N3, NS,TRSUB-TRANSMISSION MAIN,5261,01-01-1987 0:00,01A,CPP,400,3,1987,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,169,L74,Consolidated,1112.340976,1987,0,(Low),(Negligible),2,1,CL,W,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,1,2,0,3610.679932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,4.2,78.75,52.5,84,42,52.5,10.5,6.3,8.4,10.5,10.5,84,15.75,21,26.25,84,13667.90039,7530,169,1112.340976,21,509.2499695,CHURCH,ST, ,MISSISSAUGA,01-01-1987 0:00,57.725679,No,3.9709,24.25,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),37.5,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.4626,360,37.966389,1 (Negligible),L74,2,(Low),1,(Negligible),0,0,L74,509.24997,L74 509.249969481999,27,CPP,Low, , , , , ,0,509.2499695,175000,275000,5000,455000,0,455000,0,0,0,1275000,0,57.725679
232,Polyline,K19,313,K19,232,29137,744929,R,A,4,0, , ,  PWL,DI,6561905,607058, N4, NS,TRSUB-TRANSMISSION MAIN,7449,01-02-1979 0:00,  A,CPP,400,4,2028,ARTERIAL,Y,Y,TRSUB-TRANSMISSION MAIN,232,K19,Consolidated,428.991201,1979,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.1,0.75,0.5,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,1,0.25,0.25,0.25,3,2,1,3,3,3,2,1,1,2,0,997.645996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,4.2,78.75,52.5,8.4,42,52.5,10.5,31.5,8.4,10.5,10.5,84,15.75,21,26.25,84,3776.5,39442,232,428.991201,21,472.4999695,ERIN MILLS,PKWY, ,MISSISSAUGA,01-02-1979 0:00,131.157793,No,6.1668,22.5,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),38.3,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),6.1847,360,10.490278,1 (Negligible),K19,2,(Low),1,(Negligible),0,0,K19,472.49997,K19 472.499969481999,35,CPP,Low, , , , , ,0,472.4999695,175000,275000,5000,455000,0,455000,0,0,0,1257500,0,131.157793
233,Polyline,I06,1079,I06,234,30419,762788,R,A,4,0, , ,  PWL,DI,6565745,607075, N3, NS,TRSUB-TRANSMISSION MAIN,7627,01-01-1969 0:00,01A,CPP,400,3,2011,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,234,I06,Consolidated,672.03425,2011,0,(Severe),(Negligible),4,1,CL,W,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.5,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,4,1,4,3,2,2,1,3,2,0,69107.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,37.5,93.75,62.5,10,50,62.5,12.5,7.5,10,12.5,12.5,10,18.75,25,31.25,93.75,261599,40907,234,672.03425,25,475,MAIN,ST, ,MISSISSAUGA,01-01-1969 0:00,576.073161,No,4.5634,19,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),37.6,2 (Low),Not run,Not run,Not run,YES,4 (Severe),n/a,4 (Severe),1.497,360,726.663611,1 (Negligible),I06,4,(Severe),1,(Negligible),0,0,I06,475,I06 475,3,CPP,Moderate, , , , , ,0,475,52500,275000,5000,332500,0,0,332500,0,0,455000,0,95.96109
234,Polyline,I06,1079,I06,234,30419,762788,R,A,4,0, , ,  PWL,DI,6565745,607075, N3, NS,TRSUB-TRANSMISSION MAIN,7627,01-01-1969 0:00,01A,CPP,400,3,2011,LOCAL,Y,Y,TRSUB-TRANSMISSION MAIN,234,I06,Consolidated,672.03425,2011,0,(Severe),(Negligible),4,1,CL,W,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.75,0.75,0.75,0.5,0.1,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.25,0.25,0.25,3,4,1,4,3,2,2,1,3,2,0,69107.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,37.5,93.75,62.5,10,50,62.5,12.5,7.5,10,12.5,12.5,10,18.75,25,31.25,93.75,261599,40907,234,672.03425,25,475,MAIN,ST, ,MISSISSAUGA,01-01-1969 0:00,576.073161,No,4.5634,19,0,Yes,0,0, ,YES,Zone 3,NO,NO,Fail (Pressure),37.6,2 (Low),Not run,Not run,Not run,YES,4 (Severe),n/a,4 (Severe),1.497,360,726.663611,1 (Negligible),I06,4,(Severe),1,(Negligible),0,0,I06,475,I06 475,3,CPP,Moderate, , , , , ,0,475,52500,275000,5000,332500,0,0,332500,0,0,455000,0,576.073161
259,Polyline,A53,1334,A53,259,34492,808874,R,A,4,0, , ,  PWL,DI,6500125,6573089, N4, NS,TRSUB-TRANSMISSION MAIN,8088,01-02-1979 0:00,  A,DI,400,4,1973,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,259,A53,Singular,18.325072,1973,0,(Low),(Negligible),2,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.5,1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.25,0.1,1,0.75,3,2,1,3,2,2,2,1,1,1,0,15.2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3.6,67.5,45,72,36,45,9,27,7.2,9,9,18,5.4,72,67.5,72,57.900002,45820,259,18.325072,18,495,ERIN MILLS,PKWY, ,MISSISSAUGA,01-02-1979 0:00,18.325072,No,6.6075,27.5,0,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),39.9,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),6.4187,360,0.160833,1 (Negligible),A53,2,(Low),1,(Negligible),0,0,A53,495,A53 495,41,DI,Moderate, , , , , ,0,495,52500,275000,5000,332500,0,0,332500,0,0,2250000,0,18.325072
267,Polyline,L40,1254,L40,267,35853,837454,R,A,4,6584523, ,6576005,  PWL,DI,6576007,6576005,NN4, NS,TRSUB-TRANSMISSION MAIN,8374,01-05-2010 0:00,01A,DI,400,4,2010,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,267,L40,Consolidated,11.774061,2010,0,(Catastrophic) - Flow Failure,(Negligible),5,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.1,1,1,3,5,1,5,2,1,2,1,1,1,0,13798.7998,0.3,413.963989,827.927978,15523.7002,2069.820068,1655.859985,8279.280273,10349.09961,2069.820068,6209.459961,1655.859985,2069.820068,2069.820068,1655.859985,1241.890015,16558.59961,20698.19922,2.2,4.4,82.5,11,8.8,44,55,11,33,8.8,11,11,8.8,6.6,88,110,110,52234,8422,267,11.774061,22,496.0999756,BATTLEFORD,RD, ,MISSISSAUGA,01-05-2010 0:00,6.366579,No,13.402,22.549999,93349,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),37.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.5382,360,145.094444,1 (Negligible),L40,5,(Catastrophic) - Flow Failure,1,(Negligible),20585.6,0.3,L40,496.099976,L40 496.099975586,4,DI,Low, , , , , ,0,496.0999756,2500,275000,5000,282500,0,282500,0,0,0,455000,0,6.366579
268,Polyline,L40,1254,L40,267,35853,837454,R,A,4,6584523, ,6576005,  PWL,DI,6576007,6576005,NN4, NS,TRSUB-TRANSMISSION MAIN,8374,01-05-2010 0:00,01A,DI,400,4,2010,COLLECTOR,Y,Y,TRSUB-TRANSMISSION MAIN,267,L40,Consolidated,11.774061,2010,0,(Catastrophic) - Flow Failure,(Negligible),5,1,CL,I,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,4,4,5,5,3,4,5,5,4,3,4,5,0.1,0.1,0.75,0.1,0.1,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,0.1,1,1,3,5,1,5,2,1,2,1,1,1,0,13798.7998,0.3,413.963989,827.927978,15523.7002,2069.820068,1655.859985,8279.280273,10349.09961,2069.820068,6209.459961,1655.859985,2069.820068,2069.820068,1655.859985,1241.890015,16558.59961,20698.19922,2.2,4.4,82.5,11,8.8,44,55,11,33,8.8,11,11,8.8,6.6,88,110,110,52234,8422,267,11.774061,22,496.0999756,BATTLEFORD,RD, ,MISSISSAUGA,01-05-2010 0:00,6.366579,No,13.402,22.549999,93349,Yes,0,0, ,YES,Zone 4,NO,NO,Fail (Pressure),37.4,2 (Low),Not run,Not run,Not run,NO,n/a,n/a,2 (Low),1.5382,360,145.094444,1 (Negligible),L40,5,(Catastrophic) - Flow Failure,1,(Negligible),20585.6,0.3,L40,496.099976,L40 496.099975586,4,DI,Low, , , , , ,0,496.0999756,2500,275000,5000,282500,0,282500,0,0,0,455000,0,3.619469
