@relation untitled
@attribute string
@attribute CritPres2D real
@attribute BRKS_FVYRS_SCR real
@attribute WL real
@attribute PAN real
@attribute WTR real
@attribute Performance_Level string
@attribute Hosp_Serv real
@attribute INFRA_STAT string
@attribute HANSEN_COM real
@attribute Condition_Score_Level string
@attribute BRKS_FVYRS_Level string
@attribute MI_SCR real
@attribute STANDARD_CONFOR real
@attribute RiskThresh string
@attribute FID real
@attribute TRANS real
@attribute BRKS_FVYRS real
@attribute Criticality_Level string
@attribute DIAMETER real
@attribute FLP real
@attribute Hospital real
@attribute Source string
@attribute HL real
@attribute ST_CLASS string
@attribute HDL real
@attribute Criticality_SCR real
@attribute HEAD_LOSS_SCR real
@attribute Maintenance_Cost real
@attribute School real
@attribute MITIGATION_Level string
@attribute Age real
@attribute Shape_* string
@attribute MI real
@attribute RWY real
@attribute Crit_Rests string
@attribute CritConsSc string
@attribute Condition_Score real
@attribute FRM_NODE real
@attribute Med_Centre real
@attribute RSL_SCR real
@attribute WPZ real
@attribute INST_YR real
@attribute New_Seg string
@attribute Mat_Fact real
@attribute HWY real
@attribute ENVMT_SCR real
@attribute TotBrks real
@attribute HEU real
@attribute MATERIAL string
@attribute OBJECTID real
@attribute _Normalized_Quality_-_test_result_Score real
@attribute Operation_Cost real
@attribute TotBrks_Lenght real
@attribute R real
@attribute QUALIT_SCR real
@attribute Shape_Leng real
@attribute Performanc_SCR real
@attribute Active_Ope string
@attribute DIA_SCR real
@attribute f real
@attribute SOIL string
@attribute INSTALL_DA string
@attribute MATERIAL_CD string
@attribute ST_DIR string
@attribute ACCESS_SCR real
@attribute LT_CARE real
@attribute Airp_Serv real
@attribute Tran_main string
@attribute BRK_Level string
@attribute REPLC_COST real
@attribute TM string
@attribute BRKS_FV_YRS_L real
@attribute TO_NODE real
@attribute LEN_M real
@attribute BRK_SCR real
@attribute MI_Level string
@attribute HPU real
@attribute ESA real
@attribute RSL_Level string
@attribute ST_NAME string
@attribute RSL real
@attribute CITY string
@attribute ST_TYPE string
@attribute OPSC string
@attribute DRAINAGE string
@data
'',38.5,0.0,0.0,480.0,1.0,'Moderately_Low',0.0,'A',520819.0,'Moderately_Low','Low',15.0,15.0,'Low',1251.0,0.0,81.0,'Moderately_High',400.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.260124374,'COLLECTOR',0.0,210.0,0.0,535.5241995,1.0,'RELINE_-_REHAB',45.0,'Polyline',0.577659352,0.0,'Fail_(Pressure)','2_(Low)',120.0,605713.0,0.0,0.0,2.0,1972.0,'',1.0,0.0,15.0,83.0,0.0,'CPP',850.0,0.0,374.8669397,7.749416373,2.89e-13,0.0,1071.048399,150.0,'YES',5.0,0.03337527,'CL','1/1/1972','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',7.562683449,605788.0,1071.048399,0.0,'High',0.0,1.0,'Low','MISSISSAUGA_VALLEY',30.0,'MISSISSAUGA','BLVD','2_(Low)','I'
'',39.4,0.0,0.0,190.0,0.0,'Very_Low',0.0,'A',836093.0,'Moderately_Low','Low',15.0,0.0,'Low',2458.0,0.0,69.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.192110567,'COLLECTOR',0.0,30.0,0.0,395.5025675,0.0,'DO_NOTHING',6.0,'Polyline',0.42662079,0.0,'Fail_(Pressure)','2_(Low)',160.0,6575629.0,0.0,0.0,4.0,2011.0,'',1.0,0.0,0.0,136.0,0.0,'YPCPP',1938.0,0.0,276.8517973,17.19331443,2.13e-13,0.0,791.005135,0.0,'YES',5.0,0.03337527,'C','9/5/2011','CPP','',0.0,0.0,0.0,'NO','Medium',1576.0,'No',8.723078643,6575627.0,791.005135,5.0,'High',0.0,0.0,'Low','TOMKEN',69.0,'MISSISSAUGA','RD','2_(Low)','I'
'',37.9,0.0,0.0,150.0,0.0,'Very_Low',0.0,'A',507183.0,'Moderately_Low','Low',15.0,0.0,'Low',2206.0,0.0,6.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.200432666,'ARTERIAL',0.0,30.0,0.0,412.6354695,0.0,'DO_NOTHING',18.0,'Polyline',0.445101712,0.0,'Fail_(Pressure)','2_(Low)',120.0,601381.0,0.0,0.0,5.0,1999.0,'',1.0,0.0,0.0,14.0,0.0,'CPP',402.0,0.0,288.8448287,1.696412577,2.23e-13,0.0,825.270939,0.0,'YES',5.0,0.03337527,'C','28-01-1999','CPP','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.727033961,601382.0,825.270939,0.0,'High',0.0,0.0,'Low','BOVAIRD',57.0,'BRAMPTON','DR','2_(Low)','I'
'',38.5,0.0,0.0,600.0,0.0,'Moderately_Low',0.0,'A',515903.0,'Medium','Low',15.0,15.0,'Low',1472.0,0.0,50.0,'Moderately_High',400.0,0.0,0.0,'NOT_IN_ZONE_3',0.148270496,'LOCAL',0.0,210.0,0.0,305.247976,0.0,'RELINE_-_REHAB',49.0,'Polyline',0.329264949,0.0,'Fail_(Pressure)','2_(Low)',240.0,592692.0,0.0,10.0,3.0,1968.0,'',1.0,0.0,15.0,131.0,0.0,'CPP',661.0,0.0,213.6735832,21.45796374,1.65e-13,0.0,610.495952,150.0,'YES',5.0,0.03337527,'CL','1/1/1968','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',8.190062495,592675.0,610.495952,5.0,'High',0.0,1.0,'High','AMBLER',26.0,'MISSISSAUGA','DR','2_(Low)','I'
'',0.0,5.0,0.0,650.0,0.0,'Moderately_Low',0.0,'A',524427.0,'Moderately_High','Medium',15.0,0.0,'Extreme',2936.0,0.0,83.0,'Moderately_High',1800.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',3.75632e-05,'ARTERIAL',0.0,180.0,15.0,218.959549,0.0,'REPLACE_IN_FUTURE',56.0,'Polyline',0.145119389,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',320.0,607793.0,0.0,15.0,4.0,1961.0,'',0.5,0.0,15.0,108.0,0.0,'TMDI',3760.0,0.0,153.2716843,24.66208953,4.17e-17,0.0,437.919098,150.0,'YES',15.0,0.021751236,'CL','1/1/1954','DI','',0.0,0.0,0.0,'NO','Medium',2565.0,'Yes',18.95327251,607804.0,437.919098,5.0,'High',0.0,0.0,'Very_High','TOMKEN',9.5,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',0.0,0.0,1.0,690.0,0.0,'Moderately_High',0.0,'',0.0,'Moderately_Low','Low',15.0,15.0,'Moderate',2809.0,0.0,66.0,'Very_High',2100.0,0.0,0.0,'2031_COMP_Linear',5.47935e-05,'COLLECTOR',0.0,270.0,15.0,717.8804915,0.0,'REPLACE_IN_FUTURE',6.0,'Polyline',0.516460785,0.0,'Inactive/Closed','Inactive/Closed',120.0,0.0,0.0,0.0,3.0,2011.0,'',1.0,1.0,15.0,95.0,0.0,'CPP',3561.0,0.0,502.5163441,6.616700212,6.09e-17,0.0,1435.760983,300.0,'NO',15.0,0.020916838,'C','1/0/1900_0:00','CPP','S',15.0,0.0,0.0,'NO','Low',2363.0,'Yes',4.59686541,0.0,1435.760983,0.0,'High',0.0,1.0,'Low','410.0',69.0,'MISSISSAUGA','HWY','Inactive/Closed','I'
'',38.5,0.0,0.0,790.0,0.0,'Moderately_High',0.0,'A',518749.0,'Medium','Low',15.0,15.0,'High',1088.0,0.0,5.0,'Moderately_High',450.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.044528941,'LOCAL',0.0,210.0,0.0,171.431244,0.0,'REPLACE_IN_FUTURE',77.0,'Polyline',0.352824594,0.0,'Fail_(Pressure)','2_(Low)',280.0,603599.0,0.0,15.0,1.0,1940.0,'',0.3,0.0,15.0,35.0,0.0,'CI',325.0,1.0,120.0018708,10.20817419,4.95e-14,15.0,342.862488,300.0,'YES',5.0,0.032161614,'SL','1/1/1940','CI','',15.0,0.0,0.0,'NO','Medium',826.0,'No',1.458310598,603600.0,342.862488,5.0,'High',0.0,1.0,'Very_High','DIXIE',-0.6,'MISSISSAUGA','RD','2_(Low)','W'
'',39.8,10.0,0.0,600.0,1.0,'Moderately_Low',0.0,'A',525825.0,'Medium','Low',5.0,15.0,'Moderate',263.0,0.0,3.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.00290052,'ARTERIAL',0.0,210.0,0.0,5.971369,0.0,'RELINE_-_REHAB',36.0,'Polyline',0.006441198,0.0,'Fail_(Pressure)','2_(Low)',240.0,608341.0,0.0,5.0,2.0,1981.0,'',1.0,0.0,15.0,3.0,0.0,'CPP',1005.0,0.0,4.1799583,25.11986782,3.22e-15,0.0,11.942738,150.0,'YES',5.0,0.03337527,'CL','1/1/1981','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',25.11986782,608342.0,11.942738,10.0,'Low',0.0,1.0,'Medium','LINCOLN_GREEN',39.0,'MISSISSAUGA','WAY','2_(Low)','I'
'',38.4,0.0,0.0,270.0,0.0,'Very_Low',0.0,'A',508853.0,'Medium','Low',15.0,0.0,'Moderate',2008.0,0.0,4.0,'Very_Low',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.205439095,'ARTERIAL',0.0,30.0,0.0,422.942322,0.0,'MONITOR',50.0,'Polyline',0.45621951,1.0,'Fail_(Pressure)','2_(Low)',240.0,597950.0,0.0,15.0,5.0,1967.0,'',0.5,0.0,0.0,12.0,0.0,'DI',38.0,0.0,296.0596254,1.418633153,2.28e-13,0.0,845.884644,0.0,'YES',5.0,0.03337527,'C','1/1/1967','DI','',0.0,0.0,0.0,'NO','Low',1576.0,'No',0.472877718,597948.0,845.884644,0.0,'High',0.0,0.0,'Very_High','AIRPORT',12.5,'BRAMPTON','RD','2_(Low)','I'
'',36.2,0.0,0.0,480.0,0.0,'Moderately_Low',0.0,'A',672240.0,'Moderately_Low','Low',15.0,15.0,'Low',2221.0,0.0,20.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.224606646,'LOCAL',0.0,210.0,0.0,462.403014,0.0,'RELINE_-_REHAB',17.0,'Polyline',0.498784977,0.0,'Fail_(Pressure)','2_(Low)',120.0,6449957.0,0.0,0.0,4.0,2000.0,'',1.0,0.0,15.0,33.0,0.0,'CPP',1200.0,0.0,323.6821098,3.568315841,2.5e-13,0.0,924.806028,150.0,'YES',5.0,0.03337527,'C','1/12/2000','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',2.162615661,6524324.0,924.806028,0.0,'High',0.0,1.0,'Low','VIA_ROMANO',58.0,'BRAMPTON','WAY','2_(Low)','I'
'',0.0,15.0,0.0,730.0,0.0,'Moderately_Low',0.0,'A',672264.0,'Very_High','Very_High',5.0,15.0,'Low',2848.0,0.0,1.0,'Moderately_High',300.0,0.0,0.0,'ISDISTRIBUTION_MAIN_-_SMALL_DIAMETE',0.00258172,'LOCAL',0.0,180.0,0.0,1.1487395,0.0,'REPLACE_IN_FUTURE',12.0,'Polyline',0.001667683,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',400.0,6524326.0,0.0,15.0,4.0,2005.0,'',0.1,0.0,15.0,1.0,0.0,'PVC',3688.0,0.0,0.80411765,43.52596912,2.87e-15,0.0,2.297479,150.0,'YES',0.0,0.03664517,'C','1/0/1900_0:00','PVC','',15.0,0.0,0.0,'NO','Very_High',1171.0,'No',43.52596912,6524325.0,2.297479,15.0,'Low',0.0,1.0,'Very_High','MAYBROOK_WY',6.3,'BRAMPTON','','5_(Catastrophic)_-_Flow_Failure','I'
'',37.1,5.0,0.0,750.0,1.0,'Moderately_High',0.0,'A',521611.0,'Medium','Medium',15.0,15.0,'Moderate',1682.0,0.0,92.0,'Moderately_High',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.024199067,'LOCAL',0.0,210.0,15.0,428.571258,0.0,'REPLACE_IN_FUTURE',36.0,'Polyline',0.341891665,0.0,'Fail_(Pressure)','2_(Low)',240.0,606630.0,0.0,5.0,3.0,1981.0,'',1.0,0.0,15.0,94.0,0.0,'CPP',2368.0,0.0,299.9998806,10.96667103,2.69e-14,0.0,857.142516,300.0,'YES',5.0,0.029461491,'CL','1/1/1981','CPP','E',15.0,0.0,0.0,'NO','Medium',2131.0,'No',10.73333761,606585.0,857.142516,5.0,'High',0.0,1.0,'Medium','RATHBURN',39.0,'MISSISSAUGA','RD','2_(Low)','W'
'',38.0,0.0,0.0,420.0,0.0,'Moderately_Low',0.0,'A',509624.0,'Medium','Low',15.0,0.0,'Moderate',2548.0,0.0,9.0,'Very_Low',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.026152065,'COLLECTOR',0.0,30.0,15.0,463.1593105,0.0,'RELINE_-_REHAB',48.0,'Polyline',0.369484199,1.0,'Fail_(Pressure)','2_(Low)',240.0,596874.0,0.0,10.0,5.0,1969.0,'',1.0,0.0,0.0,97.0,0.0,'CPP',2181.0,0.0,324.2115174,10.4715589,2.91e-14,0.0,926.318621,150.0,'YES',5.0,0.029461491,'C','1/9/1969','CPP','',0.0,0.0,0.0,'NO','Medium',2131.0,'No',0.971587939,597356.0,926.318621,5.0,'High',0.0,0.0,'High','HEART_LAKE',27.0,'BRAMPTON','RD','2_(Low)','I'
'',39.2,15.0,0.0,730.0,0.0,'Moderately_Low',0.0,'A',714993.0,'Very_High','Very_High',5.0,15.0,'Low',1926.0,0.0,2.0,'Moderately_High',300.0,0.0,0.0,'ISDISTRIBUTION_MAIN_-_SMALL_DIAMETE',0.004269969,'ARTERIAL',0.0,180.0,0.0,1.899928,0.0,'REPLACE_IN_FUTURE',16.0,'Polyline',0.002758222,0.0,'Fail_(Pressure)','2_(Low)',400.0,6553964.0,0.0,15.0,3.0,2001.0,'',0.1,0.0,15.0,2.0,0.0,'PVC',3691.0,0.0,1.3299496,52.63357348,4.74e-15,0.0,3.799856,150.0,'YES',0.0,0.03664517,'CL','1/12/2001','PVC','E',15.0,0.0,0.0,'NO','Very_High',1171.0,'No',52.63357348,6553928.0,3.799856,15.0,'Low',0.0,1.0,'Very_High','EGLINTON',5.9,'MISSISSAUGA','AVE','2_(Low)','I'
'',38.4,0.0,0.0,480.0,0.0,'Moderately_Low',0.0,'A',521692.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1264.0,0.0,2.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.237929761,'COLLECTOR',0.0,210.0,0.0,489.8316245,0.0,'RELINE_-_REHAB',45.0,'Polyline',0.528371676,0.0,'Fail_(Pressure)','2_(Low)',120.0,606703.0,1.0,0.0,3.0,1972.0,'',1.0,0.0,15.0,18.0,0.0,'CPP',875.0,0.0,342.8821372,1.837366056,2.64e-13,0.0,979.663249,150.0,'YES',5.0,0.03337527,'CL','1/1/1972','CPP','',15.0,1.0,0.0,'NO','Low',1576.0,'No',0.204151784,606706.0,979.663249,0.0,'High',0.0,1.0,'Low','CITY_CENTRE',30.0,'MISSISSAUGA','DR','2_(Low)','I'
'',38.5,5.0,0.0,680.0,0.0,'Moderately_Low',0.0,'A',523184.0,'Moderately_High','Medium',15.0,15.0,'High',2051.0,0.0,56.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.119477152,'LOCAL',1.0,210.0,0.0,245.970438,0.0,'REPLACE_IN_FUTURE',47.0,'Polyline',0.265323442,0.0,'Fail_(Pressure)','2_(Low)',320.0,0.0,0.0,15.0,3.0,1970.0,'',0.5,1.0,15.0,93.0,1.0,'DIHY',155.0,0.0,172.1793066,18.90471082,1.33e-13,0.0,491.940876,150.0,'YES',5.0,0.03337527,'CL','12/10/1989','DI','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',11.38348178,592610.0,491.940876,5.0,'High',0.0,1.0,'Very_High','DIXIE',14.0,'MISSISSAUGA','RD','2_(Low)','I'
'',39.4,0.0,0.0,480.0,0.0,'Moderately_Low',0.0,'A',687619.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1889.0,0.0,21.0,'Moderately_High',500.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.073974873,'ARTERIAL',0.0,210.0,0.0,498.2661205,0.0,'RELINE_-_REHAB',7.0,'Polyline',1.025487173,0.0,'Fail_(Pressure)','2_(Low)',120.0,6528744.0,0.0,0.0,1.0,2010.0,'',1.0,0.0,15.0,55.0,0.0,'CPP',2056.0,0.0,348.7862844,5.519139044,8.22e-14,0.0,996.532241,150.0,'YES',5.0,0.031131194,'S','1/11/2005','CPP','',15.0,0.0,0.0,'NO','Low',826.0,'No',2.107307635,600358.0,996.532241,0.0,'High',0.0,1.0,'Low','INDIAN',68.0,'MISSISSAUGA','RD','2_(Low)','W'
'',38.0,0.0,0.0,750.0,0.0,'Moderately_High',0.0,'A',521861.0,'Medium','Low',15.0,15.0,'Moderate',951.0,0.0,26.0,'Moderately_High',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.011367062,'COLLECTOR',0.0,210.0,15.0,201.3133875,0.0,'REPLACE_IN_FUTURE',35.0,'Polyline',0.160597259,0.0,'Fail_(Pressure)','2_(Low)',240.0,606902.0,0.0,5.0,3.0,1982.0,'',1.0,0.0,15.0,115.0,0.0,'CPP',2393.0,0.0,140.9193713,28.56243229,1.26e-14,0.0,402.626775,300.0,'YES',5.0,0.029461491,'CL','1/1/1982','CPP','',15.0,0.0,0.0,'NO','Low',2131.0,'No',6.457593388,606869.0,402.626775,10.0,'High',0.0,1.0,'Medium','CREDITVIEW',40.0,'MISSISSAUGA','RD','2_(Low)','I'
'',39.1,10.0,0.0,870.0,0.0,'Moderately_High',0.0,'A',516869.0,'Very_High','Low',10.0,15.0,'High',1083.0,0.0,7.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.006047051,'LOCAL',0.0,210.0,0.0,12.449207,0.0,'REPLACE_NOW',67.0,'Polyline',0.013428713,0.0,'Fail_(Pressure)','2_(Low)',360.0,600215.0,0.0,15.0,1.0,1950.0,'',0.3,0.0,15.0,7.0,0.0,'CI',315.0,1.0,8.7144449,28.11424053,6.72e-15,15.0,24.898414,300.0,'YES',5.0,0.03337527,'CL','1/11/1980','CI','',15.0,0.0,0.0,'NO','Low',1576.0,'No',28.11424053,600198.0,24.898414,10.0,'Medium',0.0,1.0,'Very_High','ROYAL_WINDSOR',2.4,'MISSISSAUGA','DR','2_(Low)','I'
'',36.7,0.0,0.0,520.0,0.0,'Moderately_Low',0.0,'A',523594.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1295.0,0.0,10.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.168217094,'COLLECTOR',1.0,210.0,0.0,346.31251,0.0,'RELINE_-_REHAB',34.0,'Polyline',0.373560449,0.0,'Fail_(Pressure)','2_(Low)',160.0,607230.0,0.0,5.0,2.0,1983.0,'',1.0,0.0,15.0,12.0,1.0,'CPP',962.0,0.0,242.418757,1.732539203,1.87e-13,0.0,692.62502,150.0,'YES',5.0,0.03337527,'CL','1/1/1983','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',1.443782669,605846.0,692.62502,0.0,'High',0.0,1.0,'Medium','CAWTHRA',41.0,'MISSISSAUGA','RD','2_(Low)','I'
'',0.0,5.0,0.0,650.0,0.0,'Moderately_Low',0.0,'A',524427.0,'Moderately_High','Medium',15.0,0.0,'Extreme',2943.0,0.0,62.0,'Moderately_High',1800.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',3.75632e-05,'ARTERIAL',0.0,180.0,15.0,218.959549,0.0,'REPLACE_IN_FUTURE',56.0,'Polyline',0.145119389,0.0,'Fail_(Flow)','5_(Catastrophic)_-_Flow_Failure',320.0,607793.0,0.0,15.0,4.0,1961.0,'',0.5,0.0,15.0,85.0,0.0,'TMDI',3760.0,0.0,153.2716843,19.40997787,4.17e-17,0.0,437.919098,150.0,'YES',15.0,0.021751236,'CL','1/1/1954','DI','',0.0,0.0,0.0,'NO','Medium',2565.0,'Yes',14.15786621,607804.0,437.919098,5.0,'High',0.0,0.0,'Very_High','TOMKEN',9.5,'MISSISSAUGA','RD','5_(Catastrophic)_-_Flow_Failure','I'
'',37.8,0.0,0.0,560.0,0.0,'Moderately_Low',0.0,'A',512713.0,'Medium','Low',15.0,15.0,'Moderate',51.0,0.0,87.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.25759522,'LOCAL',0.0,210.0,0.0,530.317371,0.0,'RELINE_-_REHAB',28.0,'Polyline',0.572042849,0.0,'Fail_(Pressure)','2_(Low)',200.0,596082.0,0.0,5.0,3.0,1989.0,'',1.0,0.0,15.0,144.0,0.0,'CPP',545.0,0.0,371.2221597,13.57677571,2.86e-13,0.0,1060.634742,150.0,'YES',5.0,0.03337527,'CL','1/4/1989','CPP','',15.0,0.0,0.0,'NO','Medium',1576.0,'No',8.202635323,596067.0,1060.634742,5.0,'High',0.0,1.0,'Medium','RATHKEALE',47.0,'MISSISSAUGA','RD','4_(Severe)','I'
'',37.7,0.0,0.0,630.0,0.0,'Moderately_High',0.0,'A',513305.0,'Moderately_Low','Low',15.0,15.0,'Moderate',643.0,0.0,2.0,'Moderately_High',600.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.040881932,'COLLECTOR',0.0,210.0,15.0,724.0287665,0.0,'REPLACE_IN_FUTURE',23.0,'Polyline',0.577592165,0.0,'Fail_(Pressure)','2_(Low)',120.0,595151.0,0.0,0.0,4.0,1994.0,'',1.0,0.0,15.0,83.0,0.0,'CPP',2259.0,0.0,506.8201366,5.731816458,4.54e-14,0.0,1448.057533,300.0,'YES',5.0,0.029461491,'CL','1/1/1994','CPP','',15.0,0.0,0.0,'NO','Low',2131.0,'No',0.138116059,595150.0,1448.057533,0.0,'High',0.0,1.0,'Low','TERRY_FOX',52.0,'MISSISSAUGA','WAY','2_(Low)','I'
'',31.0,0.0,0.0,690.0,1.0,'Moderately_High',0.0,'A',521629.0,'Moderately_Low','Low',15.0,15.0,'Moderate',1798.0,0.0,67.0,'Very_High',750.0,1.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.00950807,'COLLECTOR',0.0,270.0,15.0,548.6530125,0.0,'REPLACE_IN_FUTURE',45.0,'Polyline',0.431610422,0.0,'Fail_(Pressure)','3_(Moderate)',120.0,606652.0,0.0,0.0,3.0,1972.0,'',1.0,0.0,15.0,74.0,0.0,'TMCPP',2875.0,0.0,384.0571088,6.743788726,1.06e-14,0.0,1097.306025,300.0,'YES',15.0,0.027594581,'CL','1/1/1972','CPP','E',15.0,0.0,0.0,'NO','Low',2161.0,'Yes',6.105862765,606633.0,1097.306025,0.0,'High',0.0,1.0,'Low','BURNHAMTHORPE',30.0,'MISSISSAUGA','RD','3_(Moderate)','I'
'',38.6,0.0,0.0,480.0,0.0,'Moderately_Low',0.0,'A',520863.0,'Moderately_Low','Low',15.0,15.0,'Low',1359.0,0.0,4.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.193737536,'COLLECTOR',0.0,210.0,0.0,398.852047,1.0,'RELINE_-_REHAB',45.0,'Polyline',0.430233807,0.0,'Fail_(Pressure)','2_(Low)',120.0,605719.0,0.0,0.0,2.0,1972.0,'',1.0,0.0,15.0,14.0,0.0,'CPP',856.0,0.0,279.1964329,1.755036749,2.15e-13,0.0,797.704094,150.0,'YES',5.0,0.03337527,'CL','1/1/1972','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',0.501439071,605843.0,797.704094,0.0,'High',0.0,1.0,'Low','MISSISSAUGA_VALLEY',30.0,'MISSISSAUGA','BLVD','2_(Low)','I'
'',39.9,0.0,0.0,510.0,0.0,'Moderately_Low',0.0,'A',510455.0,'Medium','Low',15.0,15.0,'Low',3354.0,0.0,0.0,'Medium',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.100497946,'COLLECTOR',0.0,120.0,0.0,206.8974985,0.0,'RELINE_-_REHAB',43.0,'Polyline',0.223176236,0.0,'Fail_(Pressure)','2_(Low)',240.0,599518.0,1.0,5.0,5.0,1974.0,'',1.0,0.0,15.0,139.0,0.0,'CPP',483.0,0.0,144.828249,33.59151295,1.12e-13,0.0,413.794997,150.0,'YES',5.0,0.03337527,'CL','1/1/1974','CPP','N',0.0,1.0,0.0,'NO','Low',1576.0,'No',0.0,599510.0,413.794997,10.0,'High',0.0,0.0,'Medium','KENNEDY',32.0,'BRAMPTON','RD','2_(Low)','I'
'',37.7,5.0,0.0,490.0,0.0,'Moderately_Low',0.0,'A',688406.0,'Moderately_Low','Medium',10.0,0.0,'Moderate',2720.0,0.0,17.0,'Moderately_High',900.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.000239875,'LOCAL',0.0,180.0,15.0,36.2789195,0.0,'RELINE_-_REHAB',13.0,'Polyline',0.02914658,0.0,'Fail_(Pressure)','2_(Low)',160.0,6529225.0,0.0,0.0,5.0,2004.0,'',1.0,0.0,15.0,17.0,0.0,'CPP',3126.0,0.0,25.39524365,23.42958422,2.67e-16,0.0,72.557839,150.0,'YES',15.0,0.026197846,'C','1/12/2004','CPP','',0.0,0.0,0.0,'NO','Medium',2116.0,'Yes',23.42958422,6529227.0,72.557839,5.0,'Medium',0.0,0.0,'Low','COTTRELLE',62.0,'BRAMPTON','BLVD','2_(Low)','I'
'',38.4,0.0,0.0,480.0,0.0,'Moderately_Low',0.0,'A',714517.0,'Moderately_Low','Low',15.0,15.0,'Low',1409.0,0.0,30.0,'Moderately_High',400.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.206746236,'ARTERIAL',0.0,210.0,0.0,425.633365,0.0,'RELINE_-_REHAB',21.0,'Polyline',0.459122285,0.0,'Fail_(Pressure)','2_(Low)',120.0,6553389.0,0.0,0.0,3.0,1996.0,'',1.0,0.0,15.0,41.0,0.0,'CPP',1472.0,0.0,297.9433555,4.816351744,2.3e-13,0.0,851.26673,150.0,'YES',5.0,0.03337527,'SL','1/9/1996','CPP','',15.0,0.0,0.0,'NO','Low',1576.0,'No',3.524159813,6553390.0,851.26673,0.0,'High',0.0,1.0,'Low','DIXIE',54.0,'MISSISSAUGA','RD','2_(Low)','W'
'',25.7,5.0,0.0,600.0,0.0,'Moderately_Low',0.0,'A',515757.0,'Medium','Medium',10.0,15.0,'Moderate',1560.0,0.0,5.0,'Moderately_High',500.0,0.0,0.0,'TRSUB-TRANSMISSION_MAIN',0.001670453,'ARTERIAL',0.0,210.0,0.0,11.2515245,0.0,'RELINE_-_REHAB',51.0,'Polyline',0.023156891,0.0,'Fail_(Pressure)','4_(Severe)',240.0,592544.0,0.0,10.0,3.0,1966.0,'',1.0,0.0,15.0,5.0,0.0,'CPP',1988.0,0.0,7.87606715,22.21921127,1.86e-15,0.0,22.503049,150.0,'YES',5.0,0.031131194,'CL','1/4/1966','CPP','E',15.0,0.0,0.0,'NO','Medium',826.0,'No',22.21921127,592545.0,22.503049,5.0,'Medium',0.0,1.0,'High','EGLINTON',24.0,'MISSISSAUGA','AVE','4_(Severe)','I'
